"variable","t","value","Scenario","name","recyc"
"demand_unmet",2066,28.2354499442807,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15","Reference",0.15
"demand_unmet",2067,62.5265995841407,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15","Reference",0.15
"demand_unmet",2068,107.037010740681,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15","Reference",0.15
"demand_unmet",2069,162.409629195191,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15","Reference",0.15
"demand_unmet",2070,245.901552577133,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15","Reference",0.15
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2062,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2063,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2064,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2065,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2066,7.50632595482055,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2067,25.1840312254314,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2068,56.8552697139766,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2069,98.2396429220525,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2070,158.561894632206,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25","Reference",0.25
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2062,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2063,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2064,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2065,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2066,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2067,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2068,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2069,0.653113970678216,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2070,79.5548690626147,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35","Reference",0.35
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2045,5.32730762921127,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2046,5.82138933286273,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2047,4.67701955336111,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2048,3.06055925019763,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2060,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2061,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2062,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2063,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2064,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2065,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2066,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2067,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2068,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2069,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2070,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45","Reference",0.45
"demand_unmet",2022,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2023,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2024,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2025,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2026,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2027,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2028,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2029,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2030,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2031,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2032,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2033,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2034,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2035,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2036,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2037,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2038,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2039,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2040,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2041,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2042,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2043,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2044,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2045,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2046,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2047,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2048,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2049,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2050,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2051,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2052,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2053,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2054,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2055,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2056,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2057,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2058,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
"demand_unmet",2059,0,"Results/Optimization/DemandRecyclingLoop/Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5","Reference",0.05
