"t","Scenario","Demand"
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",668.687211478489
2029,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",668.687211478489
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",482.433689019907
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",481.36676001819
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",480.299831016472
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",479.232902014755
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",483.500618021624
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",478.482472269011
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",478.178720926171
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 75",478.178720926171
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 85",478.178720926171
2029,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 95",478.178720926171
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 15",694.497815327077
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 25",692.75746092424
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 35",691.017106521403
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 45",689.276752118566
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 5",696.238169729914
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 55",687.536397715729
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 65",686.09191260985
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 75",685.865675585958
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 85",685.865675585958
2030,"Ambitious-Baseline-Baseline-Baseline-Recycling percentage 95",685.865675585958
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 15",866.098852232518
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 25",864.058927115138
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 35",862.019001997759
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 45",859.979076880379
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 5",868.138777349897
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 55",857.939151763
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 65",856.247239287677
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 75",855.98327439452
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 85",855.98327439452
2030,"Ambitious-Baseline-High Capacity-Baseline-Recycling percentage 95",855.98327439452
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 15",589.685430222718
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 25",588.200337439762
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 35",586.715244656806
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 45",585.230151873851
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 5",591.170523005673
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 55",583.745059090895
2030,"Ambitious-Baseline-Low Capacity-Baseline-Recycling percentage 65",582.507233697495
